label,temporal___avg_diff_time_from_root,temporal___avg_diff_time_from_src,temporal___avg_reply_time_from_root,temporal___avg_reply_time_from_src,temporal___avg_retweet_time_from_root,temporal___avg_retweet_time_from_src,tweet_id
false,0.11016949152542373,240.2504237288136,0.3834375,375.12687500000004,0.008488372093023255,190.06383720930228,613404935003217920
false,64.33541666666667,2643.597222222222,0.0,2493.37,68.11985294117648,2652.434117647059,626897206717624320
true,540.0482952815829,1462.1857229832572,12.726666666666667,538.5142857142857,557.459858490566,1492.6843081761008,675490515748425728
unverified,527.6390173410404,2435.702196531792,0.0,18.82,533.8102339181287,2463.969824561403,650254360727973889
non-rumor,7.672488479262672,718.9367165898618,14.579736842105262,241.02743421052637,6.206145251396649,820.3923184357544,691285663522648065
non-rumor,12.858267045454546,1441.3750568181817,0.44945945945945953,1519.2164864864865,14.315809523809525,1432.2317777777778,692393375891361794
non-rumor,1.5871385542168672,65.04072289156626,0.4709090909090909,22.417272727272728,1.6253894080996885,66.50133956386293,693586539562037248
true,427.3482,629.6677500000001,0.0,889.6309090909093,547.8823076923077,556.3448076923075,650037735579910145
true,0.849470588235294,48.50394117647059,0.6386666666666667,17.863333333333333,0.8698709677419354,51.46916129032258,614594259900080128
non-rumor,37.54791946308725,280.0980536912752,0.0,145.94454545454548,38.98703832752613,285.23982578397215,693826104633737217
false,30.668176470588232,998.4908823529413,155.39625,8297.1375,24.50876543209876,638.063888888889,661299012386095105
non-rumor,0.8915451174289247,50.119184177997525,1.809736842105263,27.551315789473687,0.8462905317769132,51.231478599221795,692023855926374400
unverified,34.26910769230769,559.3337230769231,55.095333333333336,455.2629999999999,32.15118644067796,569.9171864406779,725983128444129280
false,4.759929078014185,363.224609929078,0.023090909090909092,212.26927272727275,7.789302325581397,459.76581395348836,663904307113275392
false,25.13920634920635,318.12246031746037,0.0,159.50434782608693,30.752815533980577,353.5420388349515,673872171341447169
unverified,26.83584677419355,370.03935483870964,4.911777777777777,518.0593333333334,31.695862068965514,337.22704433497535,714560810266132480
unverified,3.6263225806451618,366.91703225806447,7.237272727272727,351.1472727272727,3.029022556390978,369.52556390977446,726086935903494144
false,3872.490568720379,8983.528104265404,0.0,71.51666666666667,3928.343798076923,9112.066730769231,626901072209121282
true,1.4205645161290321,17.003387096774194,0.0,4.866666666666667,1.4557851239669422,17.30429752066116,552785375161499649
unverified,8.705488721804512,182.72082706766918,0.2816666666666667,66.36777777777777,10.024,200.93260869565216,747443219487678464
false,18.649263157894737,1203.0036842105262,11.459999999999999,127.498,19.048666666666666,1262.754,620835698514464768
non-rumor,244.8079852579853,374.58764127764135,5.993250000000001,158.41125,270.83683923705723,398.1491008174387,767803368081358848
non-rumor,12.586383561643837,317.0569223744292,4.309177215189874,422.7809493670886,13.98211312700107,299.22939167556024,690106189951139840
true,5.792195767195767,70.65267195767196,0.0,27.625,6.014972527472527,72.30758241758241,524969201102901248
non-rumor,4.090881458966566,280.4758358662614,6.645769230769231,221.63884615384617,3.611263537906137,291.52104693140797,688755462783782912
true,0.3624175824175825,115.04505494505494,0.9166666666666666,15.095,0.2782278481012659,130.22734177215187,500378223977721856
non-rumor,191.04675078864355,2565.3414826498424,53.10621052631579,1763.5756315789474,250.07536036036035,2908.4394819819818,693811101146963968
non-rumor,19.531348314606742,439.0522471910113,7.701249999999999,455.78312500000004,21.5185564304462,436.2418110236221,692071267189395457
true,3.2623566878980896,16.279171974522292,1.25,10.968,3.3285526315789475,16.45388157894737,544271284796784640
false,31.320848153214776,2413.3331395348837,75.76109375,484.01828125,29.286387696709582,2501.656566523605,634404792241143809
non-rumor,1.7968121442125238,114.15189120809615,0.3965517241379311,566.4648275862069,1.8229768041237115,105.7001675257732,767203096472719364
non-rumor,0.5358024691358018,396.83539094650206,-0.05467811158798336,411.7405579399142,14.293999999999997,49.544999999999995,692742353736568833
true,3.587519083969466,307.7889312977099,8.908666666666669,55.189666666666675,2.899439655172414,340.45262931034483,614648099542204416
true,0.24440677966101698,31.493050847457628,0.0,15.8025,0.2529824561403509,32.043596491228065,544391533240516608
false,6.9039090909090906,331.5116590909091,5.930681818181819,632.9336363636364,7.012045454545454,298.02032828282825,673686233936072704
non-rumor,4.067185185185186,116.70048148148149,0.0,4.0,4.128345864661655,118.39522556390976,692163879909064704
non-rumor,458.5193961864406,3148.225031779661,79.3409090909091,280.71727272727276,462.9898821007503,3182.0327331189715,692758050378256388
unverified,25.083297644539616,713.659164882227,0.0,247.37416666666664,25.744835164835163,725.9567912087913,728038172270198787
false,37.11973568281938,175.34361233480178,13.362181818181819,104.41981818181819,44.71662790697675,198.02273255813955,675005503160901632
true,12.5434375,45.880437500000006,0.0,103.81,12.865064102564101,44.3950641025641,524965775036387329
unverified,261.2148062015504,802.476511627907,0.0,355.5137500000001,278.4852066115702,832.0277685950414,715671763808493569
false,16.47803418803419,116.51538461538462,0.0,165.50357142857143,18.717766990291263,109.85679611650487,673611867181473792
unverified,18.197092198581565,123.68219858156027,36.86888888888889,50.129999999999995,9.4446875,158.15979166666668,707405809181917184
true,159.14172052401747,406.65407860262013,4.951739130434783,582.7746376811593,169.02936802973977,395.3601022304832,623533663947517952
true,4.284090909090908,182.9134090909091,4.2,383.01689655172413,4.290735694822889,167.10141689373296,614628865353351168
non-rumor,45.85405172413793,400.9166896551724,122.52413793103449,167.88310344827585,41.81878402903811,413.18161524500914,692940257134653441
false,81.93132653061224,232.71357142857144,0.0,256.425,83.63822916666668,232.2195833333333,658259426172891136
unverified,49.44794326241136,325.46425531914895,16.396774193548385,162.2767741935484,58.76236363636366,371.4534545454545,651786568592658433
true,3.4239333333333337,38.070633333333326,0.6725,143.369375,3.578943661971831,32.13830985915493,544278985249550337
non-rumor,45.26644654088051,419.0516352201257,-0.2778260869565217,553.288,164.30261363636362,68.20659090909089,690676539323740161
true,4.164017857142857,24.325625,8.549999999999999,24.388749999999998,3.8266346153846147,24.320769230769226,552792802309181440
false,220.9029850746268,337.184776119403,0.0,75.58,227.69999999999993,345.23415384615384,658462819667615744
true,3.85288,12.913200000000002,0.0,9.020833333333334,4.262035398230089,13.326548672566373,544319274072817664
unverified,26.67322222222222,310.13038888888894,1.176341463414634,795.8758536585366,34.19388489208633,166.8529496402878,707300612862566400
false,3.6845454545454546,146.90459330143543,,,3.6845454545454546,146.90459330143543,626770498328895488
non-rumor,17.680866425992782,707.7148375451262,0.0,736.1525925925927,19.5904,704.64356,689641419825242112
unverified,220.55360655737704,2165.322950819672,11.663499999999999,368.70849999999996,232.62817919075147,2269.1734971098267,727854332188577792
false,6093.924642857143,3355.4977678571427,0.0,8437.51,6319.625555555555,3167.275092592593,633823543541768192
true,1.7788535031847135,67.36210191082803,0.045454545454545456,25.34181818181818,1.9094520547945204,70.52801369863013,524923462398513152
true,27.40367231638418,187.4697740112994,37.581538461538464,174.60846153846154,26.596890243902436,188.4892682926829,628336948810268673
false,3.588826086956522,260.6283043478261,3.5693150684931507,217.86684931506846,3.5978980891719745,280.5110191082802,656047932093763584
non-rumor,18.73832460732984,457.80480366492145,1.2216666666666667,293.9092857142858,19.75729916897507,467.338891966759,693466451081060353
unverified,17.350686274509805,320.891225490196,7.617391304347826,339.6669565217391,20.18443037974684,315.4248734177215,701514249269542912
true,0.2591538461538461,29.92107692307692,0.05333333333333334,13.858333333333334,0.26911290322580644,30.6983064516129,524966904885428226
true,14.645837837837835,556.4271621621622,3.415892857142857,570.1623214285713,16.648630573248408,553.9775796178344,615840865815298048
false,44.24411910669974,398.5631265508685,,,44.24411910669974,398.5631265508685,641430951403343872
false,117.17171745152353,788.5860664819943,116.76136363636364,713.8372727272726,117.19834808259588,793.4370206489676,662151653462790144
non-rumor,11.095396825396826,196.06628571428573,0.0,192.24428571428572,11.347564935064936,196.15314935064936,688428083540553728
non-rumor,3.9642068965517248,296.3634482758621,0.43799999999999994,274.82766666666674,4.371076923076924,298.8483461538462,692929779696275456
false,17.576525821596245,178.63906103286382,0.0,139.76500000000001,17.74312796208531,179.00753554502367,656595123590012928
